PlotID,Year,Area,StArea,Count,
1,2002,,,2,
1,2003,0,0,2,
1,2006,0,,1,
1,2007,,,1,
2,2000,3.435,2.751624309,4,
2,2001,3.435,2.358535122,8,
2,2002,5.9696,0.300306052,449,
2,2003,7,4.117532983,146,
2,2004,7.14,3.755837191,60,
2,2005,19.2806,2.109630052,326,
2,2006,6.321,2.394035434,306,
2,2007,0,,25,
2,2008,,,1, 
3,2000,6.966,1.065825601,108,
3,2001,7.74,2.422394513,231,
3,2002,8.7776,1.535319362,474,
3,2003,26,2.414844576,1024,
3,2004,7.94,1.969447807,388,
3,2005,9.84,2.601701928,488,
3,2006,4.488,3.422711008,208,
3,2007,0.0915,0.095361301,7,
3,2008,0.0915,0.183,3,
3,2009,,,2,
4,2000,18.3065,1.710310331,669,
4,2001,22.12,2.775175725,1096,
4,2002,15.3,1.787228112,914,
4,2003,17,4.689296279,835,
4,2004,54.64,11.4158684,130,
4,2005,60.41,0.918917312,582,
4,2006,12.6356,6.698633993,536,
4,2007,0.0825,0.165,8,
4,2008,0,,3,
4,2009,0.132,0.264,3,
4,2010,,,2,
4,2011,0.132,0.264,2,
4,2013,,,2,
4,2014,0,,1,
5,2000,25.11,2.197715965,460,
5,2001,27.621,11.46707491,790,
5,2002,27.841,8.574930311,2099,
5,2003,28,5.00649672,1713,
5,2004,27.65,16.56274677,166,
5,2005,29.535,4.491069516,232,
5,2006,21.436,8.595919378,210,
5,2007,16.878,11.47373326,21,
5,2008,3.9168,7.8336,4,
5,2009,12.7455,25.491,2,
5,2010,,,2,
5,2011,12.7455,13.26829493,3,
5,2013,,,3,
5,2017,0,,1,
6,2000,17.532,7.261996141,19,
6,2001,74.333,12.71772963,361,
6,2002,69.96,7.714777175,1227,
6,2003,56,8.711206534,1251,
6,2004,52.6,13.41388124,241,
6,2005,124.8975,18.37902947,98,
6,2006,31.992,11.08356178,66,
6,2007,58.656,18.03196726,47,
6,2008,75.3159,13.01056465,56,
6,2009,81.7515,16.40973211,59,
6,2010,,,26,
6,2011,81.7515,16.44904797,26,
6,2013,,,26,
6,2016,0,,1,
6,2017,6.2,7.143936823,3,
7,2000,43.47,10.48616362,65,
7,2001,41.5125,10.16765047,120,
7,2002,47.04,4.182569684,278,
7,2003,2,1.330367071,35,
8,2000,7.182,2.692677364,18,
8,2001,7.182,2.900643245,33,
8,2002,7.182,3.396965469,24,
8,2003,16,7.597970557,200,
8,2004,13.45,8.754599011,73,
8,2005,,,25,
9,2000,5.986,2.485024144,14,
9,2001,3.034,1.827070339,23,
9,2002,2.1775,1.50927608,15,
9,2003,20,4.71136611,201,
9,2004,15.92,6.352354805,52,
9,2005,0,,21,
9,2006,0,,1,
10,2000,7.25,2.916681356,26,
10,2001,6.9,2.558552686,50,
10,2002,5.795,1.880029134,51,
10,2003,9,5.471670276,121,
10,2004,8.01,6.026888251,47,
10,2005,7.5828,1.986891145,37,
10,2006,3.1521,1.61816065,28,
10,2007,,,2,
11,2000,6.7165,2.427894443,26,
11,2001,6.4168,2.208358123,50,
11,2002,7.524,2.606227562,55,
11,2003,8,4.651657427,83,
11,2004,5,4.865296611,23,
11,2005,5.3045,1.253455964,70,
11,2006,0.4558,0.209996571,69,
11,2007,,,15,
12,2000,2.7945,1.10369474,19,
12,2001,5.92,1.83684402,46,
12,2002,5.08,1.987813205,37,
12,2003,6,3.39660678,78,
12,2004,6.3,4.880370232,22,
12,2005,11.4,1.22633161,69,
12,2006,5.355,2.863741836,66,
12,2007,,,7,
12,2011,0,,1,
12,2012,,,1,
12,2013,,,1,
13,2000,3.12,1.066038523,8,
13,2001,6.15,2.433822133,15,
13,2002,6.252,3.413336387,21,
13,2003,10,3.561798762,30,
13,2004,7.75,9.386751894,5,
13,2005,7.48,0.73618449,53,
13,2006,3.975,3.327306218,53,
13,2007,,,4,
14,2000,8.4757,2.682585004,17,
14,2001,4.3349,2.806567176,22,
14,2002,5.72,4.487886299,10,
14,2003,0,0,4,
14,2004,0,0,2,
14,2005,8.0224,2.181384854,15,
14,2006,0,,15,
14,2007,,,1,
15,2000,61.075,16.22639663,70,
15,2001,79.9875,19.3265164,226,
15,2002,77.3325,18.00833155,197,
15,2003,170,21.93623688,1597,
15,2004,165.75,23.23031656,489,
15,2005,74.664,14.56721299,355,
15,2006,49.3845,10.84125417,237,
15,2007,95.776,23.73356802,93,
15,2008,78.1,31.36296268,50,
15,2009,22.3975,44.795,17,
15,2011,22.3975,44.795,2,
15,2013,,,2,
16,2000,49.077,8.182084222,57,
16,2001,47.9375,7.601624916,268,
16,2002,47.79,6.089170252,301,
16,2003,48,8.278546244,221,
16,2004,64.8,14.00435485,73,
16,2005,38.6575,8.748722813,138,
16,2006,45.18,10.91781267,127,
16,2007,26.026,18.05103755,25,
16,2008,62.64,27.07166986,16,
16,2009,4.4,4.430761159,13,
16,2010,,,3,
16,2011,4.4,4.430761159,3,
16,2013,,,3,
17,2000,91.74,27.81230647,36,
17,2001,113.7475,23.66868235,125,
17,2002,75.33,17.4656943,132,
17,2003,182,15.05079703,873,
17,2004,108.18,20.87179996,240,
17,2005,79.765,13.23138635,189,
17,2006,23.46,4.336998346,129,
17,2007,57.7885,28.33324804,34,
17,2008,179.046,44.0768589,44,
17,2009,88.704,24.51112219,61,
17,2010,,,1,
17,2011,88.704,24.7646836,33,
17,2013,,,33,
17,2014,0,,1,
18,2006,369.15,64.82730991,127,
18,2007,184.23,27.6540204,469,
18,2008,326.3235,34.47472297,1286,
18,2009,157.648,35.52436961,1139,
18,2010,145.7235,34.83234168,99,
18,2011,150.93,31.74475858,372,
18,2012,157.638,35.04186939,247,
18,2013,,,343,
18,2014,146.63,32.59579675,203,
18,2015,139.4,34.42717079,72,
18,2016,139.4,56.73759734,15,
18,2017,111.735,43.11778878,16,
19,2008,249.6245,37.23829579,151,
19,2009,114.3229,27.95642373,238,
19,2010,115.2635,34.77666014,69,
19,2011,124.441,28.13097573,187,
19,2012,147.874,33.64164405,194,
19,2013,,,197,
19,2014,134.757,31.60277093,160,
19,2015,179.3418,43.96570013,62,
19,2016,190.962,50.51795331,35,
19,2017,253.998,83.34014295,32,
20,2008,201.67,42.26326685,51,
20,2009,250.915,54.74842149,95,
20,2010,305.0845,96.38030008,20,
20,2011,334.6315,56.85556727,84,
20,2012,334.6315,51.32261187,118,
20,2013,,,60,
20,2014,188.3875,20.79129297,112,
20,2015,188.3875,18.40799925,113,
20,2016,57.783,11.72539189,77,
20,2017,78.0325,16.67978814,47,
21,2009,12.152,3.708577197,16,
21,2010,,,16,
21,2011,0.9282,0.712452167,20,
21,2012,0.9282,0.712452167,4,
21,2013,,,20,
21,2014,0.9282,0.712452167,4,
21,2015,0.9282,0.712452167,4,
22,2010,106.1378,48.60793562,35,
22,2011,96.407,42.31780385,36,
22,2012,201.5278,67.15047735,47,
22,2013,184.575,59.34320536,36,
22,2014,184.575,53.34365639,37,
22,2015,181.125,38.28014405,33,
22,2016,125.218,36.15606513,28,
22,2017,177.0706,7.959029508,632,
23,2010,176.1812,41.67523314,28,
23,2011,200.4912,42.25716217,34,
23,2012,202.5244,48.16238879,35,
23,2013,203.4084,50.50432576,23,
23,2014,150.7155,41.41817584,17,
23,2015,102.3945,29.28284298,20,
23,2016,102.3945,36.19146191,12,
23,2017,135.0423,30.65530855,238,
24,2010,128.451,34.23320981,55,
24,2011,98.5455,43.89633226,59,
24,2012,307.7358,51.18646686,59,
24,2013,98.7882,46.81920573,28,
24,2014,97.8852,39.42890893,23,
24,2015,97.8852,35.6394799,22,
24,2016,96.4218,36.67018056,13,
24,2017,9569.9205,252.4225129,306,
25,2010,1.1484,0.64638166,7,
25,2011,1.1484,0.64638166,7,
25,2012,1.1484,0.64171283,8,
25,2013,1.281,0.508411987,23,
25,2014,1.1628,0.40783429,18,
25,2015,1.1628,0.420658849,17,
25,2016,1.2939,0.519109922,20,
25,2017,,,15,
26,2010,7.1808,3.860036098,7,
26,2011,7.1808,3.860036098,7,
26,2012,8.976,4.107188208,11,
26,2013,13.7764,4.555693055,23,
26,2014,13.8105,3.834368496,33,
26,2015,13.8105,3.950681777,28,
26,2016,15.552,3.777778768,26,
26,2017,,,19,
27,2010,8.514,2.775157771,11,
27,2011,8.514,2.775157771,11,
27,2012,8.514,2.775157771,11,
27,2013,8.514,2.775157771,11,
27,2014,0,,1,
27,2015,,,1,
28,2010,4.906,0.825015636,19,
28,2011,4.906,0.825015636,19,
28,2012,5.83,0.949652685,22,
28,2013,7.744,1.601319759,24,
28,2014,7.744,2.063135503,19,
28,2015,,,10,
29,2010,3.2085,0.931741534,16,
29,2011,39.4326,6.07959784,26,
29,2012,21.5802,3.732849995,30,
29,2013,21.5802,5.321668202,15,
29,2014,21.5802,6.458382747,12,
29,2015,,,6,
30,2010,1.9376,1.679481875,5,
30,2011,124.542,43.19494696,12,
30,2012,125.5448,41.49712202,13,
30,2013,114.3618,47.07539996,10,
30,2014,114.3618,52.68627762,9,
30,2015,,,3,
31,2010,52.3688,19.73061528,16,
31,2011,52.3688,19.55273322,20,
31,2012,52.3688,19.07837988,23,
31,2013,45.5415,17.54378631,14,
31,2014,39.479,19.61531274,11,
31,2015,,,1,
32,2010,32.219,13.06711634,43,
32,2011,46.5682,16.0072865,46,
32,2012,62.93,15.75573028,65,
32,2013,54.88,10.8628832,31,
32,2014,54.88,12.38685052,30,
32,2015,20.2589,10.03958556,10,
32,2016,0,,1,
32,2017,0,,1,
33,2010,11.1141,5.717166653,21,
33,2011,39.2345,13.90938017,33,
33,2012,39.2345,12.78009072,36,
33,2013,36.6588,14.18079144,24,
33,2014,33.8195,12.41377,15,
33,2015,35.9437,19.67954969,9,
33,2016,0,,1,
33,2017,0,,1,
34,2010,44.9757,19.28275037,29,
34,2011,44.9757,19.27955443,29,
34,2013,0,,1,
34,2014,0,,1,
34,2015,0,,1,
35,2010,98.1636,34.71445386,25,
35,2011,59.41,22.8835323,26,
35,2012,133.9924,43.85395392,35,
35,2013,157.7088,44.44957186,31,
35,2014,194.724,47.04220254,113,
35,2015,194.724,50.15972136,145,
35,2016,,,140,
35,2017,194.724,62.29380176,196,
36,2010,159.0666,43.13389977,83,
36,2011,176.748,42.67466273,169,
36,2012,183.144,45.61541371,184,
36,2013,183.144,42.31856577,149,
36,2014,173.0476,25.7017064,236,
36,2015,172.124,27.69788345,244,
36,2016,,,226,
36,2017,227.4828,38.08556374,280,
37,2010,17.2208,6.418768725,14,
37,2011,16.8086,7.78685077,16,
37,2012,77.2293,21.20126251,19,
37,2013,81.6925,30.42724462,11,
37,2014,89.3437,50.07150477,10,
37,2015,,,6,
38,2010,29.9897,10.9792191,18,
38,2011,24.3219,17.09112035,21,
38,2012,29.9897,11.30508688,23,
38,2013,58.37,28.62878267,10,
38,2014,52.7748,27.4526977,9,
38,2015,,,7,
39,2010,28.6456,7.621193891,40,
39,2011,32.94,9.056034208,52,
39,2012,32.94,9.294442277,57,
39,2013,34.68,10.56638814,46,
39,2014,33.3126,6.831515827,38,
39,2015,,,21,
40,2010,6.0078,2.057171839,20,
40,2011,7.5456,2.795092753,25,
40,2012,12.833,3.094211585,32,
40,2013,12.7243,3.906508477,29,
40,2014,30.2993,7.384456134,22,
40,2015,,,14,
41,2010,0.1419,0.100364368,5,
41,2011,0.1419,0.100364368,5,
41,2012,,,5,
42,2010,2.5564,0.909522948,26,
42,2011,5.3537,1.140945978,83,
42,2012,8.2005,1.332384411,99,
42,2013,9.4017,1.543033408,92,
42,2014,7.5504,1.720315341,40,
42,2015,7.0304,2.022138731,21,
42,2016,3.9346,1.861470525,13,
42,2017,,,8,
43,2010,10.1268,1.538172821,93,
43,2011,21.2471,2.209251538,98,
43,2012,23.2029,2.382507564,100,
43,2013,11.97,2.305484634,67,
43,2014,12.152,1.998654907,63,
43,2015,3.234,1.277999211,60,
43,2016,6.8145,0.716765374,94,
43,2017,,,75,
44,2010,44.568,11.64300807,317,
44,2011,0,,317,
44,2012,0,,1,
45,2010,139.0048,19.37885738,384,
45,2011,,,384,
46,2010,123.7005,29.70778725,54,
46,2011,,,54,
47,2010,92.293,38.18567498,20,
47,2011,,,20,
47,2012,92.293,38.18567498,20,
48,2010,136.382,27.05604239,76,
48,2011,66.4048,22.17580626,76,
48,2012,136.382,27.05604239,76,
49,2010,45.58,21.35147178,13,
49,2011,,,13,
49,2012,45.58,21.35147178,13,
50,2010,127.02,38.29878669,46,
50,2011,,,46,
50,2012,127.02,38.29878669,47,
50,2013,,,1,
50,2014,,,1,
50,2015,,,1,
51,2010,104.545,34.83337187,28,
51,2011,0,,28,
51,2012,104.545,34.83337187,28,
52,2010,53.196,19.73345798,32,
52,2011,26.9533,15.20545429,33,
52,2012,53.4105,19.93853415,33,
52,2013,0.0682,0.1364,2,
53,2010,16.1994,3.949588809,34,
53,2011,3.534,4.226908336,34,
53,2012,16.1994,4.07850022,34,
53,2013,0,,1,
53,2014,0,,1,
54,2010,29.0089,7.345463408,53,
54,2011,7.5332,8.664980243,53,
54,2012,29.0089,7.345463408,53,
54,2013,7.5332,8.664980243,3,
55,2010,263.6712,59.92072992,87,
55,2011,228.6648,122.3377473,88,
55,2012,227.864,132.6337454,17,
55,2013,202.02,150.5071632,8,
55,2014,0,,1,
56,2010,30.6912,6.340517687,191,
56,2011,24.2526,3.903374563,210,
56,2012,22.402,3.64411943,77,
56,2013,22.402,3.783248974,65,
56,2014,4.9348,2.11227035,17,
57,2010,26.0022,11.65004588,22,
57,2011,1.7325,3.465,22,
57,2012,1.9608,3.9216,2,
57,2013,1.9608,3.9216,2,
58,2010,114.3373,30.65987175,21,
58,2011,508.7529,121.7560351,39,
58,2012,508.7529,108.0392036,43,
58,2013,,,26,
58,2014,506.4636,66.91404288,86,
58,2015,250.212,35.32221051,126,
58,2016,255.1012,38.3996229,131,
58,2017,219.976,51.31206628,67,
59,2010,61.1115,16.07891747,20,
59,2011,148.4028,28.36549947,25,
59,2012,200.475,27.75296956,34,
59,2013,,,16,
59,2014,200.475,27.42344125,25,
59,2015,80.2944,16.2356272,63,
59,2016,56.8051,13.01754784,59,
59,2017,,,50,
60,2010,47.2948,27.46247549,6,
60,2011,,,6,
60,2012,334.1624,105.3034286,22,
60,2013,,,22,
60,2014,334.1624,105.3034286,22,
60,2015,336.1072,89.14889816,66,
60,2016,295.6932,75.38502354,85,
60,2017,285.912,68.29775433,132,
61,2010,94.696,39.60611489,13,
61,2011,,,12,
61,2012,94.696,39.60611489,13,
61,2013,,,13,
61,2014,336.6714,90.97014683,35,
61,2015,336.6714,90.97014683,35,
61,2016,336.6714,90.97014683,35,
61,2017,336.6714,97.99438086,23,
62,2010,11.2903,5.687065553,10,
62,2011,1.1232,1.300050953,10,
62,2012,11.2903,5.711181916,10,
62,2013,,,2,
62,2014,3.68,7.36,3,
62,2015,44.1464,20.43686886,9,
62,2016,82.1204,24.92122901,14,
62,2017,77.436,24.7085063,14,
63,,0,,1,
63,2010,22.8253,4.358948341,23,
63,2011,22.8253,5.034185477,27,
63,2012,46.3185,7.412724217,30,
63,2013,46.3185,7.62196615,30,
63,2014,51.0138,9.432712513,28,
63,2015,60.24,9.564095275,65,
63,2016,51.957,5.156899592,227,
63,2017,50.7564,6.013718007,240,
64,2010,4.1904,2.097333093,10,
64,2011,4.0546,2.357220089,11,
64,2012,21.2265,7.027474443,15,
64,2013,20.5587,7.505391653,13,
64,2014,20.257,8.217797311,10,
64,2015,17.5296,1.329537358,79,
64,2016,38.1762,2.966506031,91,
64,2017,74.1981,4.353876218,96,
65,2010,86.5773,21.78748675,22,
65,2011,86.5773,23.94767287,22,
65,2012,86.5773,21.81529488,22,
65,2013,55.5104,16.2486511,16,
65,2014,28.4768,15.08614684,9,
65,2015,73.3698,24.08179672,18,
65,2016,92.0034,26.10691693,29,
66,2010,23.936,11.36802692,10,
66,2011,12.768,7.187568379,12,
66,2012,43.371,15.43424644,18,
66,2013,40.6692,15.45961948,16,
66,2014,33.417,14.36231543,13,
66,2015,21.3325,6.572036283,22,
66,2016,18.3991,6.461728264,21,
66,2017,81.8487,32.75565145,49,
67,2010,56.9384,17.17161644,42,
67,2011,72.1404,15.49138614,56,
67,2012,72.6624,16.49882257,72,
67,2013,72.1404,15.10692586,71,
67,2014,,,63,
67,2015,59.4951,6.586147661,466,
67,2016,59.4951,6.78436439,467,
67,2017,61.992,10.69319838,475,
68,2010,107.5032,22.89894013,127,
68,2011,121.11,25.7548425,328,
68,2012,121.11,24.223421,343,
68,2013,121.11,24.89806659,262,
68,2014,112.53,26.37270647,75,
68,2015,106.5078,33.42123235,32,
68,2016,97.5492,12.64390018,70,
68,2017,97.5492,21.54847698,125,
69,2010,138.0808,45.70134424,50,
69,2011,138.0808,41.50257589,90,
69,2012,132.6712,36.01130155,95,
69,2013,128.0348,36.85034486,69,
69,2014,128.9196,42.35428099,40,
69,2015,128.9196,51.49562264,23,
69,2016,128.9196,56.31097537,21,
69,2017,135.912,30.50676235,80,
70,2010,2.1294,1.063058125,7,
70,2011,1.1682,0.666462502,9,
70,2012,1.2012,0.718949753,9,
70,2013,1.2012,0.733908796,8,
70,2014,1.1814,0.724420425,6,
70,2015,,,4,
71,2010,1.254,0.367314565,19,
71,2011,0.8188,0.252991202,28,
71,2012,1.562,0.399840064,28,
71,2013,0.8188,0.247983269,17,
71,2014,5.0482,2.480625945,10,
71,2015,,,8,
72,2010,0.188,0.115829152,7,
72,2011,0.868,0.450535286,7,
72,2012,0.188,0.115829152,7,
72,2013,5.363,4.570524781,6,
72,2014,5.363,3.650996469,8,
72,2015,,,6,
73,2010,163.2273,45.57420912,24,
73,2011,156.8181,41.67137265,38,
73,2012,176.0111,39.95356296,41,
73,2013,171.7428,66.67936332,35,
73,2014,136.65,51.70503648,19,
73,2015,136.65,49.16488374,18,
73,2016,163.751,55.53264139,11,
73,2017,0,,10,
74,2010,27.2076,5.076923887,281,
74,2011,32.41,5.540450314,426,
74,2012,43.5686,5.210339584,441,
74,2013,43.3252,5.322740924,257,
74,2014,43.3252,3.849134836,193,
74,2015,30.96,4.179313537,382,
74,2016,30.31,3.972721965,389,
74,2017,,,314,
75,2010,69.296,21.19206877,49,
75,2011,58.5237,21.16846631,59,
75,2012,69.296,20.56296169,63,
75,2013,88.0032,21.69676697,39,
75,2014,96.9136,24.98626231,27,
75,2015,69.972,20.85693013,19,
75,2016,44.506,23.46394013,12,
75,2017,,,10,
76,2010,35.4224,14.53772829,24,
76,2011,35.4224,14.53772829,24,
76,2012,90.9821,24.32263408,25,
76,2013,,,25,
76,2014,,,25,
76,2015,,,25,
77,2010,5.208,4.251695776,4,
77,2011,5.208,4.251695776,4,
78,2010,148.4319,28.55255181,26,
78,2011,81.4957,23.18956683,31,
78,2012,148.4319,27.93316199,40,
78,2013,83.5703,23.18903798,31,
78,2014,64.4358,18.98690088,18,
78,2015,27.7932,9.08904336,13,
78,2016,27.7932,10.2431952,9,
78,2017,,,7,
79,2010,17.5947,6.634105698,9,
79,2011,28.2744,12.22428444,12,
79,2012,116.2581,44.86530004,35,
79,2013,151.6576,47.34262509,59,
79,2014,159.3123,50.92969085,56,
79,2015,173.5801,50.0529392,61,
79,2016,173.5801,40.56270343,50,
79,2017,,,25,
80,2010,40.5405,14.17233993,12,
80,2011,31.6992,13.91869029,9,
80,2012,47.817,16.59817513,18,
80,2013,66.997,24.39493064,14,
80,2014,54.8362,21.23932075,14,
80,2015,45.1526,33.02866121,5,
80,2016,0.2352,0.4704,2,
80,2017,0.2352,0.4704,2,
81,2010,99.18,29.007853,66,
81,2011,,,66,
82,2010,21.5384,18.31430568,6,
82,2011,,,6,
83,2010,59.9912,30.79648736,12,
83,2011,59.901,27.70089955,14,
83,2012,61.2646,24.99471129,19,
83,2013,61.2646,23.39335926,18,
83,2014,62.1452,21.22033971,14,
83,2015,,,9,
84,2010,38.4305,11.85993779,32,
84,2011,36.7135,11.58202817,36,
84,2012,38.4305,12.41848434,39,
84,2013,36.7135,11.69204065,33,
84,2014,33.5874,10.28529474,25,
84,2015,,,16,
85,2010,89.032,28.48756062,25,
85,2011,80.5,27.0221305,40,
85,2012,92.4784,28.14903239,52,
85,2013,95.312,28.80947088,38,
85,2014,62.9,25.16480637,39,
85,2015,62.9,26.3471891,43,
85,2016,67.3816,28.51443868,35,
85,2017,64.3188,19.7248864,32,
86,2010,21.6114,12.08640974,13,
86,2011,49.8304,19.36111569,23,
86,2012,74.2608,26.3727442,35,
86,2013,74.2608,22.60146957,30,
86,2014,63.603,26.05590743,24,
86,2015,63.603,27.65985721,23,
86,2016,63.4884,30.95813693,16,
86,2017,48.0318,27.27899808,13,
87,2010,26.3802,10.79077449,16,
87,2011,138.915,48.28241009,30,
87,2012,127.2642,40.79916605,42,
87,2013,127.2642,45.85319863,39,
87,2014,120.1072,33.23379719,43,
87,2015,108.584,28.74531402,37,
87,2016,100.093,27.25556844,34,
87,2017,76.563,25.3807843,18,
88,2010,36.6378,15.85192667,33,
88,2011,28.4911,7.525791782,40,
88,2012,37.3869,14.80259277,40,
88,2013,35.6301,10.36818773,28,
88,2014,28.7595,10.7664285,15,
88,2015,28.7595,11.54553282,14,
88,2016,13.6275,7.315002297,13,
88,2017,13.6275,6.51246905,12,
89,2010,58.0644,13.07917136,28,
89,2011,75.8952,24.56539857,33,
89,2012,80.8088,19.629631,38,
89,2013,80.8088,26.95709957,19,
89,2014,50.718,24.42138068,15,
89,2015,51.1272,21.30861609,17,
89,2016,42.7112,21.2489397,17,
89,2017,48.9149,19.25642667,15,
90,2010,32.964,11.60344279,12,
90,2011,22.914,12.56190014,12,
90,2012,69.5134,22.84017562,14,
90,2013,68.5156,28.3761294,10,
90,2014,68.5156,19.06290893,16,
90,2015,,,16,
91,2010,,,13,
91,2011,,,13,
92,2010,,,8,
92,2011,,,8,
92,2012,,,6,
92,2014,,,1,
92,2015,,,1,
93,2010,,,12,
93,2011,,,12,
93,2012,,,16,
93,2013,,,16,
93,2014,,,16,
93,2015,,,12,
93,2016,,,12,
93,2017,,,12,
94,2010,,,3,
94,2011,,,3,
94,2012,,,4,
94,2013,,,5,
94,2014,,,5,
94,2015,,,4,
95,2010,0.627,0.224640257,14,
95,2011,4.522,2.666469049,23,
95,2012,24.684,9.007588405,25,
95,2013,24.055,10.67156509,18,
95,2014,22.6416,9.996699751,13,
95,2015,,,6,
96,2010,,,3,
96,2011,,,3,
96,2012,,,4,
96,2013,,,3,
96,2014,,,1,
96,2015,,,1,
97,2010,,,7,
97,2011,,,8,
97,2012,,,8,
97,2013,,,10,
97,2014,,,7,
97,2015,,,6,
97,2016,,,10,
97,2017,,,9,
98,2010,,,1,
98,2011,,,1,
99,2010,,,3,
99,2011,,,3,
100,2000,179.588,53.64841007,24,
100,2001,187.928,58.59403338,120,
100,2002,178.059,45.04638212,85,
100,2003,160,50.63035884,58,
100,2004,46.4,27.52680149,15,
100,2005,100.4125,27.72212206,18,
100,2006,3.0625,2.665873424,13,
100,2007,1.35,2.7,5,
100,2008,,,2,
100,2009,0,,1,
100,2010,4.62,9.24,2,
100,2011,0,,2,
100,2012,4.62,9.24,2,
100,2013,,,1,
100,2014,15.504,31.008,2,
100,2015,0,,1,
100,2016,95.335,22.50540107,38,
100,2017,15717.38,1182.603081,208,
101,2000,41.4,11.77234042,20,
101,2001,67.671,20.59052759,42,
101,2002,41.096,12.93943798,19,
101,2003,0,0,12,
101,2004,0,0,5,
101,2005,1.3895,1.735027505,7,
101,2006,0.415,0.83,4,
101,2007,0,,2,
101,2008,0,,1,
101,2009,12.1706,14.73326526,3,
101,2010,26.6505,17.83499786,5,
101,2011,2.0544,2.338526385,6,
101,2012,26.9928,13.59864756,7,
101,2013,,,5,
101,2014,3.828,2.745694393,5,
101,2015,3.828,3.367560879,4,
101,2016,37.9904,19.36343693,16,
101,2017,8520.722,1897.756631,92,
102,2000,7.4184,8.181340181,3,
102,2001,117.42,32.04380614,86,
102,2002,149.644,39.89853594,221,
102,2003,135,47.21105593,77,
102,2004,100.2,63.45507691,18,
102,2005,143.37,40.48756898,22,
102,2006,92.3945,50.06407117,20,
102,2007,67.1,134.2,8,
102,2008,67.1,134.2,2,
102,2009,1.3804,2.7608,3,
102,2010,41.5904,33.62822311,5,
102,2011,80.2575,32.41817239,12,
102,2012,105.868,29.85938301,19,
102,2013,,,18,
102,2014,105.868,29.0472341,19,
102,2015,99.883,25.53400968,15,
102,2016,96.9696,25.8699465,29,
102,2017,115.8066,13.40345744,395,
103,2000,,,12,
103,2001,,,34,
103,2002,66.045,27.72698474,33,
103,2003,152,33.86682944,66,
103,2004,75.3,46.92591113,15,
103,2005,148,56.50375629,29,
103,2006,106.284,45.12587222,25,
103,2007,99.62,60.22192801,9,
103,2008,,,5,
103,2009,48.4329,62.67919604,3,
103,2010,18.5339,12.25101226,11,
103,2011,68.6394,137.2788,15,
103,2012,77.3364,29.86863433,14,
103,2013,,,5,
103,2014,68.6394,81.87142215,3,
103,2015,0,,1,
103,2016,1.5048,1.983349858,3,
103,2017,,,2,
104,2005,57.2,30.90018104,9,
104,2006,25.83,20.95110276,9,
104,2007,25.83,14.96735832,7,
104,2008,43.02,37.43464486,9,
104,2009,106.33,78.60416643,8,
104,2010,113.6104,96.67732736,5,
104,2011,113.6104,67.71438757,8,
104,2012,114.2744,68.06437532,7,
104,2013,,,8,
104,2014,114.2744,54.64673687,9,
104,2015,62.2224,37.13043142,7,
104,2016,77.5852,19.7629437,81,
104,2017,,,79,
105,2005,13.8024,3.781552324,19,
105,2006,8.835,3.718500313,21,
105,2007,5.2785,2.802764555,15,
105,2008,0,,7,
105,2009,,,1,
105,2010,0,,1,
105,2011,1.748,3.496,2,
105,2012,1.748,3.496,2,
105,2013,,,2,
105,2014,1.748,3.496,2,
105,2016,19.3698,8.401906669,67,
105,2017,,,67,
106,2005,204.47,63.48911664,27,
106,2006,194.3,84.9077178,30,
106,2007,74.56,63.46850759,9,
106,2008,0,,3,
106,2009,56.892,28.47907945,9,
106,2010,186.296,38.72031522,20,
106,2011,232.3398,74.88123631,35,
106,2012,231.5908,53.52244601,30,
106,2013,,,24,
106,2014,231.5908,75.40678108,18,
106,2015,83.6825,57.07216177,5,
106,2016,263.6445,43.22206391,189,
106,2017,,,189,
107,2000,181.7744,55.48810476,41,
107,2001,186.224,64.95203715,136,
107,2002,137.484,32.53606476,64,
107,2003,135,47.98949209,50,
107,2004,51.4,22.0975797,12,
107,2005,90.56,12.62624098,67,
107,2006,22.9993,9.964135652,62,
107,2007,5.3475,3.116652477,11,
107,2008,5.3046,5.620489502,9,
107,2009,6.0352,6.915123219,4,
107,2010,18.4786,23.92404207,3,
107,2011,5.8642,11.7284,6,
107,2012,,,2,
107,2013,,,6,
108,2000,98.56,38.15773749,32,
108,2001,110.9745,24.88981775,118,
108,2002,84.929,32.33954749,378,
108,2003,180,51.47150078,114,
108,2004,93.96,40.42157037,33,
108,2005,118.3875,35.27290919,166,
108,2006,129.72,43.57226396,154,
108,2007,46.6241,25.84470138,16,
108,2008,7.8306,15.6612,5,
108,2009,67.65,53.01231882,7,
108,2010,0,,2,
108,2011,0,,7,
108,2012,,,1,
108,2013,,,7,
109,2008,32.538,20.36426524,5,
109,2009,5.6277,0.963523103,15,
109,2010,16.9127,3.124792457,15,
109,2011,40.2914,25.8542412,28,
109,2012,40.2914,17.8657936,29,
109,2013,,,19,
109,2014,41.6898,24.5723705,20,
109,2015,4.9,5.144895315,3,
109,2016,30.744,28.23718685,4,
109,2017,110.5401,27.3403147,74,
110,2000,194.999,90.94961173,27,
110,2001,207.37,85.36531828,76,
110,2002,445.805,155.8985437,90,
110,2003,459,120.0564974,110,
110,2004,298.8,95.56189119,48,
110,2005,,,37,
110,2006,249.716,94.92683112,16,
110,2007,227.385,84.89545656,27,
